ZIPCODE,NAICS2012_11,NAICS2012_71,NAICS2012_61,NAICS2012_52,NAICS2012_62,NAICS2012_51,NAICS2012_21,NAICS2012_54,LAT,LON,STATE,ESTMTD_POP_2015
97364,0,0,0,0,1,0,0,1,45,-123.99,OR,1030
97365,43,11,4,26,61,10,1,42,44.66,-124.01,OR,9710
97366,0,2,0,0,3,0,0,2,44.58,-124.05,OR,1400
97367,0,9,1,17,20,6,0,17,44.94,-123.94,OR,8240
97368,0,1,1,0,0,0,0,1,45,-123.89,OR,2310
97370,20,1,4,10,16,3,1,19,44.59,-123.46,OR,8080
97371,0,0,1,2,0,0,0,1,44.99,-123.2,OR,720
97374,4,2,2,1,3,1,0,4,44.68,-122.76,OR,4520
97375,0,0,0,0,2,0,0,3,44.96,-122.57,OR,1110
97376,1,0,0,0,1,0,0,1,44.5,-123.99,OR,960
97377,1,1,0,0,0,0,0,1,44.45,-123.1,OR,860
97378,8,0,4,5,11,1,0,10,45.1,-123.42,OR,5820
97380,7,0,2,0,3,0,0,0,44.77,-123.92,OR,1910
97381,10,7,7,26,54,4,1,36,44.95,-122.71,OR,14680
97383,8,3,3,18,29,3,2,15,44.81,-122.72,OR,9020
97385,2,0,1,5,7,0,0,4,44.86,-122.73,OR,3150
97386,29,2,0,8,18,5,1,10,44.36,-122.69,OR,10440
97388,0,0,0,0,4,1,0,2,44.88,-124.03,OR,866
97389,3,0,2,2,2,1,0,6,44.54,-123.08,OR,1520
97390,2,0,0,0,0,0,0,2,44.32,-123.85,OR,400
97391,20,3,1,4,6,0,0,2,44.6,-123.89,OR,4300
97392,2,1,1,1,5,0,2,2,44.79,-122.94,OR,5000
97394,2,2,1,7,4,3,0,5,44.45,-123.94,OR,3950
97396,4,0,0,3,3,0,0,1,45.13,-123.51,OR,2760
97401,9,36,33,232,430,60,0,441,44.06,-123.08,OR,28530
97402,14,18,22,55,138,21,0,88,44.04,-123.22,OR,43730
97403,3,6,6,10,20,2,0,43,44.03,-123.05,OR,6160
97404,2,5,10,21,72,2,1,40,44.1,-123.13,OR,29920
97405,7,22,26,36,148,13,1,98,43.94,-123.19,OR,39190
97406,0,0,0,0,1,0,0,0,42.62,-124.02,OR,115
97407,0,0,0,0,1,0,0,0,43.42,-124.03,OR,110
97408,4,7,4,21,31,11,1,24,44.13,-123.07,OR,11400
97410,1,0,0,0,1,0,0,0,42.78,-123.12,OR,590
97411,7,4,2,13,22,3,0,18,43.05,-124.36,OR,5680
97412,2,0,0,0,0,0,0,0,44.17,-123.57,OR,400
97413,1,2,0,0,1,0,0,4,44.05,-122.05,OR,690
97414,1,0,0,0,1,0,0,1,42.96,-124.17,OR,220
97415,16,8,2,21,66,4,2,15,42.13,-124.24,OR,12000
97416,4,0,0,0,0,0,0,1,43.05,-123.67,OR,700
97417,4,0,1,2,7,0,1,2,42.94,-123.22,OR,1740
97419,1,0,0,0,0,0,0,1,44.18,-123.37,OR,1030
97420,27,7,7,33,104,12,3,44,43.37,-124.14,OR,21450
97423,20,2,1,8,16,2,0,8,43.2,-124.12,OR,5480
97424,27,10,6,21,45,7,2,27,43.71,-123.03,OR,14460
97426,9,3,2,6,15,1,0,10,43.9,-123.02,OR,8680
97429,0,0,1,0,0,1,0,3,42.97,-123.06,OR,590
97430,3,1,0,0,0,0,0,0,44.16,-123.7,OR,280
97431,2,0,1,0,1,0,0,5,43.88,-122.81,OR,1810
97432,2,0,0,0,0,0,0,0,43.16,-123.45,OR,632
97434,0,0,1,1,0,0,0,1,43.7,-122.89,OR,610
97435,7,0,0,1,1,0,1,3,43.71,-123.32,OR,1780
97436,5,0,0,3,3,0,0,2,43.64,-123.61,OR,730
97437,1,1,1,0,3,1,0,1,44.09,-123.39,OR,2170
97438,1,0,2,0,1,0,0,3,43.94,-122.68,OR,1040
97439,7,7,1,17,38,10,0,28,44.12,-124,OR,11800
97440,1,1,1,5,2,1,0,3,44.05,-123.11,OR,1529
97442,4,0,0,1,2,0,0,0,42.79,-123.4,OR,1470
97443,3,0,0,0,4,1,0,2,43.24,-123,OR,1920
97444,6,4,0,9,27,3,0,10,42.45,-124.3,OR,3800
97446,2,1,1,4,3,0,2,4,44.27,-123.05,OR,4610
97447,2,1,0,0,0,0,0,0,43.16,-122.21,OR,470
97448,10,5,1,16,25,5,1,21,44.21,-123.28,OR,10990
97449,0,2,0,1,0,0,0,2,43.58,-124.08,OR,1350
97450,1,0,0,0,1,0,0,0,42.91,-124.35,OR,520
97451,1,0,0,0,0,0,0,0,43.82,-123.21,OR,320
97452,1,1,0,0,1,0,0,2,43.87,-122.75,OR,1400
97453,0,0,0,1,0,0,0,2,44,-123.84,OR,720
97455,4,0,0,1,3,0,1,6,43.96,-122.92,OR,2430
97456,6,2,0,1,4,1,1,5,44.34,-123.33,OR,2700
97457,12,2,0,7,6,3,1,8,43.05,-123.2,OR,7600
97458,19,0,0,5,5,1,2,7,43.06,-124.03,OR,3560
97459,10,4,3,18,57,6,0,24,43.48,-124.16,OR,12250
97462,8,0,1,0,5,0,0,4,43.47,-123.35,OR,3100
97463,3,2,1,4,6,0,1,0,43.74,-122.41,OR,2710
97465,2,1,1,3,3,1,0,6,42.72,-124.35,OR,1400
97466,7,0,0,0,0,0,1,0,42.84,-124.09,OR,540
97467,14,2,2,6,12,0,0,8,43.79,-123.9,OR,3990
97469,4,0,0,1,4,0,1,0,42.91,-123.43,OR,1850
97470,20,9,14,66,132,16,1,76,43.25,-123.24,OR,16470
97471,11,5,2,26,113,4,2,30,43.24,-123.48,OR,23850
97476,1,0,1,0,0,0,0,0,42.84,-124.4,OR,190
97477,10,14,15,71,175,11,1,66,44.05,-123,OR,30500
97478,12,11,7,15,39,4,2,29,44.1,-122.8,OR,31860
97479,6,3,0,8,22,0,0,11,43.41,-123.11,OR,7920
97480,1,0,0,0,0,0,0,0,44.12,-123.81,OR,250
97486,1,0,0,0,0,0,0,0,43.35,-123.54,OR,630
97487,2,3,2,2,15,1,0,10,43.97,-123.42,OR,7770
97488,0,2,0,1,0,2,0,0,44.13,-122.42,OR,760
97489,0,1,0,0,2,0,0,1,44.13,-122.64,OR,1230
97490,0,0,0,0,0,1,0,0,44.02,-123.62,OR,250
97492,0,1,0,0,0,0,0,0,43.74,-122.49,OR,350
97493,2,0,0,0,1,0,0,0,43.92,-123.98,OR,370
97496,6,1,0,4,15,2,0,7,43.05,-123.5,OR,5990
97497,0,0,1,0,2,0,1,0,42.66,-123.39,OR,910
97498,0,0,1,0,5,0,0,3,44.32,-124,OR,1300
97499,3,2,1,0,2,0,0,0,43.57,-123.14,OR,1390
97501,24,23,27,68,93,29,1,142,42.28,-122.9,OR,40740
97502,18,8,6,27,46,4,5,40,42.39,-122.93,OR,25520
97503,7,4,2,4,11,5,0,2,42.56,-122.92,OR,10410
97504,10,17,19,148,324,28,0,138,42.33,-122.79,OR,41130
97520,9,32,27,44,175,30,0,120,42.15,-122.53,OR,20590
97522,2,1,0,0,1,0,0,0,42.53,-122.53,OR,480
97523,3,3,5,5,8,2,0,8,42.11,-123.6,OR,4320
97524,6,4,4,7,18,3,3,28,42.46,-122.66,OR,12860
97525,2,1,0,1,3,0,0,8,42.48,-123.06,OR,4280
97526,7,13,9,76,168,24,0,82,42.53,-123.34,OR,27080
97527,9,7,5,20,81,11,0,26,42.37,-123.39,OR,27490
97528,0,0,0,4,0,0,0,2,42.43,-123.32,OR,1872
97530,6,3,2,11,15,6,1,24,42.18,-123.04,OR,6680
97531,0,0,0,0,0,0,0,1,42.2,-123.65,OR,270
97532,1,2,0,1,2,0,0,3,42.56,-123.56,OR,2760
97535,2,0,2,1,8,1,0,6,42.26,-122.81,OR,4470
97536,1,0,0,0,0,0,0,0,42.78,-122.49,OR,760
97537,4,1,3,9,11,1,0,12,42.54,-123.1,OR,6000
97538,1,0,0,1,1,0,0,1,42.26,-123.59,OR,1390
97539,2,1,1,2,4,1,1,4,42.61,-122.8,OR,2830
97540,3,3,3,4,21,1,0,13,42.2,-122.81,OR,7210
97541,3,0,0,0,1,0,0,1,42.72,-122.73,OR,1050
97543,0,0,0,1,0,0,0,1,42.4,-123.57,OR,610
97544,0,1,1,0,1,0,0,5,42.14,-123.32,OR,1580
97601,9,13,9,33,109,11,1,67,42.31,-122.07,OR,17180
97602,0,0,0,0,1,0,0,0,42.19,-121.65,OR,727
97603,7,11,4,32,77,4,3,43,42.16,-121.68,OR,25170
97622,3,0,0,0,0,0,0,0,42.37,-121,OR,432
97623,0,0,0,0,1,0,0,0,42.21,-121.3,OR,1840
97624,1,2,2,0,4,1,0,2,43,-121.63,OR,2460
97627,0,0,0,0,0,0,0,1,42.14,-122.05,OR,1110
97630,3,4,0,6,14,4,2,8,42.31,-120.37,OR,4040
97632,1,1,0,0,2,0,0,1,42.04,-121.42,OR,1150
97633,2,0,0,1,2,1,0,4,42.04,-121.55,OR,1390
97634,0,0,0,0,1,0,0,0,42.13,-121.81,OR,388
97635,1,0,0,0,0,0,0,0,41.93,-120.29,OR,243
97638,0,1,0,0,1,1,0,1,43.18,-120.96,OR,360
97641,0,0,2,1,5,0,1,1,43.24,-120.59,OR,744
97701,11,47,41,130,359,54,2,366,44.07,-121.25,OR,32880
97702,8,32,22,115,120,23,2,228,43.98,-121.27,OR,41480
97703,4,5,2,5,7,1,0,37,44.06,-121.32,OR,24860
97707,2,10,0,2,8,1,0,16,43.83,-121.49,OR,5610
97708,0,1,0,4,0,1,0,6,44.07,-121.3,OR,2939
97709,0,1,0,1,2,1,1,5,44.06,-121.31,OR,935
97711,0,0,0,0,0,0,0,1,44.7,-120.72,OR,36
97720,8,1,3,7,15,5,0,8,43.59,-118.89,OR,3410
97730,0,0,1,0,0,1,0,1,44.47,-121.64,OR,210
97731,0,0,0,0,0,0,1,0,43.15,-121.8,OR,240
97732,1,1,0,0,0,0,0,0,43.4,-118.44,OR,194
97733,2,0,1,0,0,0,0,0,43.37,-122,OR,490
97734,1,2,0,0,1,0,0,3,44.47,-121.18,OR,2580
97737,0,0,0,1,0,0,0,0,43.5,-121.74,OR,370
97738,1,1,0,0,4,0,0,2,43.48,-119.16,OR,1720
97739,3,4,0,9,18,2,1,10,43.69,-121.46,OR,9430
97741,3,8,1,13,34,4,1,13,44.6,-121.05,OR,10180
97750,0,0,0,0,1,0,1,0,44.66,-120.2,OR,240
97753,4,4,1,1,2,0,0,3,44.23,-121.01,OR,2090
97754,11,7,12,23,32,6,2,29,44.1,-120.66,OR,16330
97756,6,10,8,50,122,12,3,64,44.26,-121.22,OR,34110
97759,3,9,4,9,20,5,0,35,44.41,-121.92,OR,6810
97760,0,1,0,0,4,0,1,8,44.41,-121.29,OR,6180
97761,4,3,0,0,2,0,0,0,44.82,-121.31,OR,3073
97801,6,11,3,43,94,13,1,36,45.73,-118.79,OR,17610
97812,0,0,0,1,3,0,0,0,45.55,-120.32,OR,740
97813,2,0,0,3,0,0,0,1,45.83,-118.51,OR,1190
97814,7,5,2,24,48,6,2,38,44.83,-117.76,OR,10130
97817,0,1,0,0,0,0,0,0,44.7,-118.79,OR,0
97818,5,0,0,4,6,4,1,0,45.79,-119.89,OR,5100
97819,0,0,0,0,0,0,1,0,44.5,-117.65,OR,18
97820,3,0,0,0,3,0,0,2,44.22,-119.13,OR,900
97823,0,1,0,4,5,2,0,2,45.28,-120.15,OR,810
97824,2,0,1,0,3,1,0,2,45.35,-117.84,OR,1500
97826,3,0,0,0,1,0,0,0,45.66,-119.23,OR,960
97827,2,1,0,3,4,0,0,1,45.61,-117.89,OR,2100
97828,4,2,3,6,23,3,0,14,45.72,-117.22,OR,2650
97830,0,1,1,3,3,2,0,0,44.9,-120.12,OR,490
97833,1,0,0,0,1,1,0,1,44.94,-117.97,OR,750
97834,0,2,0,1,1,2,0,2,44.94,-117.1,OR,810
97835,0,0,0,0,0,1,0,0,45.9,-118.77,OR,310
97836,4,3,0,5,8,2,0,2,45.31,-119.58,OR,1690
97838,8,5,1,29,74,11,0,40,45.85,-119.21,OR,25060
97840,0,1,0,0,0,0,0,0,44.99,-116.87,OR,87
97841,1,1,0,0,0,0,0,1,45.47,-117.96,OR,560
97843,0,0,0,2,1,0,0,0,45.49,-119.83,OR,630
97844,2,0,0,1,0,0,1,0,45.86,-119.54,OR,3580
97845,6,1,2,7,16,5,0,12,44.42,-118.94,OR,2130
97846,9,6,2,2,14,0,0,6,45.3,-117.09,OR,1840
97848,1,0,0,0,0,0,0,0,44.69,-119.54,OR,143
97850,16,6,3,32,84,16,1,47,45.32,-118.2,OR,14220
97856,1,0,0,0,0,0,0,0,44.8,-119.13,OR,250
97857,2,0,0,0,0,0,0,1,45.37,-117.52,OR,360
97862,3,1,0,13,23,1,1,11,45.9,-118.34,OR,9420
97864,1,0,0,0,0,0,0,0,44.81,-119.43,OR,200
97865,3,1,0,0,1,2,0,4,44.44,-119.16,OR,800
97867,3,1,0,0,0,1,1,1,45.05,-118.01,OR,720
97868,4,0,0,0,0,2,0,0,45.39,-118.78,OR,1760
97869,4,0,1,2,1,0,0,0,44.38,-118.64,OR,860
97870,0,0,0,0,0,1,0,1,44.79,-117.23,OR,470
97874,0,0,2,0,0,0,0,0,44.77,-119.9,OR,250
97875,2,0,0,1,0,0,0,1,45.8,-119.17,OR,2710
97876,1,0,0,0,1,0,0,1,45.52,-118.02,OR,750
97877,1,0,0,0,0,0,0,0,44.75,-118.2,OR,190
97880,2,0,0,0,0,0,0,0,45.09,-118.89,OR,209
97882,2,1,0,1,8,1,1,3,45.9,-119.33,OR,6160
97883,2,0,0,3,2,1,0,0,45.15,-117.77,OR,2060
97885,5,2,0,1,1,0,0,3,45.56,-117.5,OR,1110
97886,0,0,0,1,1,1,0,1,45.8,-118.26,OR,980
97901,1,0,0,0,0,0,1,0,43.59,-117.1,OR,530
97905,0,0,0,1,0,0,1,0,44.6,-117.37,OR,104
97910,0,0,0,0,2,1,0,1,42.96,-117.36,OR,490
97913,4,0,0,3,5,0,1,5,43.73,-117.15,OR,4870
97914,7,6,4,28,89,7,1,29,44.08,-117.01,OR,13030
97918,0,1,0,6,4,2,0,10,44.03,-117.38,OR,3780
98001,2,14,8,23,62,19,0,61,47.3,-122.26,WA,31710
98002,1,9,13,52,136,13,0,57,47.31,-122.22,WA,32230
98003,2,23,24,128,280,22,0,123,47.3,-122.31,WA,43820
98004,5,20,57,373,436,92,0,593,47.61,-122.21,WA,31250
98005,2,32,67,109,174,35,0,303,47.62,-122.16,WA,18860
98006,1,17,25,54,132,43,0,205,47.55,-122.14,WA,39630
98007,0,6,27,66,156,28,0,170,47.62,-122.14,WA,26280
98008,0,10,17,16,89,42,0,119,47.6,-122.11,WA,25120
98009,0,0,1,3,12,2,0,4,47.61,-122.2,WA,1399
98010,0,4,0,3,4,0,2,7,47.32,-121.99,WA,5180
98011,1,9,18,64,116,35,1,144,47.74,-122.2,WA,23710
98012,8,14,13,72,120,9,0,167,47.84,-122.19,WA,63330
98013,0,0,1,0,0,0,0,0,47.38,-122.45,WA,380
98014,9,5,2,4,12,0,0,30,47.64,-121.89,WA,6800
98015,0,1,0,1,3,1,0,1,47.61,-122.2,WA,886
98019,3,1,4,11,26,8,0,30,47.73,-121.93,WA,11940
98020,10,12,17,70,75,10,0,134,47.8,-122.37,WA,19230
98021,8,3,13,37,53,29,1,111,47.79,-122.2,WA,30080
98022,14,14,9,25,62,6,3,37,47.1,-121.6,WA,20120
98023,1,8,6,21,74,4,0,34,47.3,-122.37,WA,47680
98024,5,4,1,3,9,2,0,18,47.58,-121.88,WA,4910
98025,0,0,0,1,0,0,0,0,47.43,-121.89,WA,644
98026,9,4,10,25,182,14,0,92,47.84,-122.33,WA,35040
98027,3,23,36,74,186,27,1,203,47.5,-122,WA,26770
98028,1,7,9,19,42,7,0,69,47.75,-122.24,WA,21650
98029,3,6,19,25,74,16,1,89,47.55,-122,WA,27630
98030,0,4,4,23,96,1,0,23,47.36,-122.19,WA,34860
98031,0,2,7,22,79,9,0,41,47.4,-122.19,WA,39990
98032,0,17,13,67,118,33,0,130,47.39,-122.26,WA,34390
98033,5,30,37,150,149,53,0,377,47.67,-122.18,WA,36400
98034,1,21,26,73,274,36,0,177,47.72,-122.2,WA,46730
98035,0,0,0,3,0,0,1,1,47.38,-122.19,WA,884
98036,2,13,26,114,166,21,0,157,47.8,-122.28,WA,36840
98037,2,6,11,50,86,14,0,63,47.84,-122.29,WA,26120
98038,3,13,18,33,54,4,1,79,47.4,-121.99,WA,33730
98039,0,2,1,5,4,2,0,13,47.62,-122.23,WA,3230
98040,1,19,35,66,85,25,0,139,47.56,-122.22,WA,24650
98041,0,1,0,1,0,0,0,2,47.75,-122.21,WA,1101
98042,1,9,10,18,79,7,0,74,47.36,-122.1,WA,44650
98043,2,11,13,18,65,3,0,38,47.79,-122.3,WA,19610
98045,1,10,9,15,35,5,2,45,47.39,-121.61,WA,14440
98046,0,0,0,3,0,0,0,0,47.83,-122.3,WA,1459
98047,0,0,0,0,6,0,0,2,47.26,-122.25,WA,6390
98050,0,0,1,1,1,2,0,4,47.55,-121.94,WA,597
98051,1,3,2,0,2,1,0,6,47.34,-121.92,WA,3410
98052,2,38,62,116,242,112,2,457,47.68,-122.12,WA,65300
98053,9,10,9,18,39,12,0,98,47.66,-122.01,WA,21400
98055,0,3,2,35,158,4,0,48,47.46,-122.21,WA,21210
98056,0,8,10,22,56,3,0,60,47.51,-122.18,WA,33790
98057,1,6,19,54,101,12,1,92,47.47,-122.22,WA,12060
98058,3,7,10,14,49,4,1,60,47.43,-122.11,WA,40510
98059,0,11,13,26,52,5,0,92,47.49,-122.1,WA,37820
98061,0,0,0,1,0,0,0,0,47.65,-122.55,WA,322
98062,0,0,1,0,0,0,0,0,47.46,-122.36,WA,482
98063,0,0,1,1,1,0,1,2,47.3,-122.31,WA,1064
98064,0,0,0,1,1,0,0,1,47.39,-122.23,WA,1064
98065,0,7,10,16,32,10,2,50,47.53,-121.8,WA,15250
98068,0,2,2,0,0,0,0,2,47.42,-121.37,WA,236
98070,5,18,11,9,35,13,1,61,47.42,-122.45,WA,9690
98071,0,2,0,0,1,0,0,1,47.25,-122.11,WA,1338
98072,7,14,36,49,91,14,0,142,47.75,-122.09,WA,24390
98073,0,1,1,1,0,1,0,6,47.67,-122.11,WA,1169
98074,1,10,19,18,42,9,0,114,47.62,-122.02,WA,28270
98075,0,11,17,17,40,6,0,107,47.58,-122.03,WA,24600
98077,5,0,4,5,9,7,0,55,47.75,-122.04,WA,13210
98082,0,0,0,0,1,0,0,2,47.85,-122.22,WA,1402
98083,0,0,1,3,3,0,0,10,47.68,-122.19,WA,1060
98087,1,1,9,23,48,8,0,42,47.85,-122.28,WA,33900
98092,7,8,8,10,34,5,0,52,47.28,-122.1,WA,43190
98093,0,0,0,1,2,0,0,1,47.3,-122.35,WA,1902
98101,2,48,22,373,212,118,0,744,47.61,-122.33,WA,10910
98102,2,23,12,31,82,18,0,161,47.63,-122.32,WA,20890
98103,9,60,61,57,219,64,0,363,47.67,-122.34,WA,44790
98104,0,22,23,160,249,104,2,788,47.6,-122.32,WA,8990
98105,3,24,42,48,185,27,0,157,47.66,-122.29,WA,25160
98106,0,10,7,16,45,5,1,35,47.54,-122.35,WA,23030
98107,28,26,23,41,128,29,1,201,47.67,-122.38,WA,23040
98108,0,17,12,10,62,6,0,72,47.54,-122.31,WA,22870
98109,15,42,41,108,142,76,0,316,47.63,-122.34,WA,22970
98110,6,32,29,53,96,21,1,205,47.64,-122.53,WA,23250
98111,0,0,0,1,3,0,0,3,47.61,-122.33,WA,1613
98112,0,21,18,27,100,14,0,126,47.63,-122.29,WA,20200
98113,0,1,1,0,0,1,0,1,47.61,-122.33,WA,244
98114,0,0,2,2,1,1,0,1,47.58,-122.31,WA,383
98115,1,36,47,55,213,26,0,218,47.68,-122.28,WA,46850
98116,0,17,17,37,103,17,0,166,47.57,-122.4,WA,24180
98117,7,17,14,21,72,18,0,155,47.68,-122.38,WA,32510
98118,1,16,15,31,119,7,0,85,47.54,-122.27,WA,43740
98119,22,28,21,43,50,53,0,221,47.63,-122.37,WA,19370
98121,3,19,28,58,63,98,0,314,47.62,-122.35,WA,13000
98122,1,38,37,24,234,30,0,173,47.61,-122.3,WA,29100
98124,0,0,0,1,1,1,0,5,47.57,-122.33,WA,1410
98125,2,16,24,44,196,20,0,108,47.71,-122.3,WA,35640
98126,0,15,14,13,58,6,0,40,47.55,-122.37,WA,19810
98127,0,1,0,1,0,0,1,1,47.61,-122.33,WA,702
98132,0,0,0,0,1,0,0,0,47.46,-122.29,WA,0
98133,6,30,25,63,236,18,0,112,47.73,-122.34,WA,41880
98134,0,12,11,11,23,25,2,103,47.57,-122.33,WA,650
98136,2,3,7,15,36,11,0,75,47.53,-122.39,WA,14980
98138,0,1,0,0,0,0,0,0,47.47,-122.26,WA,627
98139,0,0,0,0,1,2,0,1,47.61,-122.33,WA,370
98144,1,19,32,21,90,12,0,100,47.58,-122.3,WA,26310
98145,0,0,0,1,1,0,0,1,47.65,-122.31,WA,782
98146,1,6,1,8,44,2,0,35,47.49,-122.36,WA,26750
98148,0,3,4,9,40,5,0,20,47.44,-122.32,WA,10420
98154,0,1,1,18,4,3,0,53,47.61,-122.33,WA,33
98155,2,11,13,20,99,8,0,93,47.75,-122.29,WA,32470
98158,0,0,1,4,1,0,0,2,47.44,-122.31,WA,0
98160,0,0,0,0,0,0,0,1,47.77,-122.38,WA,93
98161,0,0,1,9,0,2,0,10,47.6,-122.33,WA,0
98164,0,1,0,3,0,5,0,22,47.61,-122.33,WA,160
98165,0,0,1,1,0,0,0,3,47.61,-122.33,WA,651
98166,0,12,14,32,156,10,0,83,47.44,-122.35,WA,21010
98168,1,8,11,22,55,18,0,55,47.48,-122.29,WA,35340
98174,0,0,0,1,0,0,0,3,47.6,-122.34,WA,0
98175,0,0,0,0,1,0,0,3,47.61,-122.33,WA,395
98177,9,17,5,12,39,9,0,71,47.73,-122.37,WA,19740
98178,0,4,5,3,34,3,0,18,47.49,-122.25,WA,23750
98188,1,16,16,60,96,27,0,95,47.44,-122.28,WA,25100
98191,0,0,0,1,0,6,0,0,47.61,-122.33,WA,0
98194,0,0,1,0,0,1,0,2,47.61,-122.33,WA,299
98195,0,2,3,1,0,0,0,12,47.65,-122.31,WA,192
98198,1,1,5,28,77,5,0,33,47.38,-122.31,WA,35210
98199,17,12,9,33,51,13,0,114,47.65,-122.4,WA,20130
98201,6,15,8,87,195,15,0,193,47.98,-122.2,WA,23620
98203,4,10,8,31,81,15,1,50,47.94,-122.24,WA,32440
98204,3,8,7,33,63,14,0,35,47.89,-122.25,WA,39650
98205,0,1,0,5,7,1,0,9,47.99,-122.15,WA,14630
98206,1,1,1,1,5,0,0,1,47.92,-122.22,WA,1935
98207,0,1,0,2,1,0,0,6,47.99,-122.22,WA,99
98208,2,6,13,56,166,16,0,90,47.9,-122.18,WA,54570
98213,0,0,1,0,3,0,0,1,47.97,-122.2,WA,1020
98220,0,0,1,0,0,0,0,0,48.7,-122.19,WA,640
98221,14,14,7,44,82,11,1,66,48.46,-122.6,WA,20500
98222,0,1,1,0,0,0,0,0,48.56,-122.8,WA,20
98223,15,13,11,40,96,4,4,60,48.18,-121.67,WA,39060
98225,9,41,33,123,360,25,3,314,48.73,-122.48,WA,31330
98226,17,27,22,74,101,28,2,118,48.79,-122.41,WA,38390
98227,0,4,1,3,2,0,0,4,48.8,-122.4,WA,2107
98228,1,0,0,1,3,1,0,3,48.74,-122.46,WA,1966
98229,9,16,16,13,47,9,1,82,48.68,-122.41,WA,27250
98230,2,6,5,14,23,6,2,31,48.93,-122.72,WA,14560
98231,0,0,0,0,0,0,0,2,48.99,-122.74,WA,1547
98232,4,2,0,2,4,0,0,9,48.56,-122.44,WA,3640
98233,3,11,5,45,53,10,1,34,48.53,-122.31,WA,15160
98235,0,0,0,0,1,0,0,0,48.46,-122.23,WA,616
98236,2,3,8,6,8,1,0,19,47.95,-122.41,WA,5270
98237,2,0,0,1,4,0,1,4,48.56,-121.77,WA,2960
98238,1,2,1,0,0,0,0,1,48.34,-122.34,WA,358
98239,3,5,4,7,31,5,1,18,48.18,-122.66,WA,6320
98240,1,3,0,0,3,1,0,4,48.94,-122.62,WA,3000
98241,4,0,0,2,4,0,0,1,48.19,-121.21,WA,1820
98243,0,2,0,1,1,0,0,4,48.62,-123.01,WA,380
98244,8,3,0,2,2,0,0,4,48.8,-122.06,WA,2340
98245,1,11,7,8,20,6,0,24,48.62,-122.87,WA,3490
98247,6,3,0,7,15,1,3,9,48.9,-122.3,WA,8170
98248,7,5,8,23,50,9,0,35,48.86,-122.63,WA,22900
98249,1,6,1,15,18,3,0,19,48.01,-122.54,WA,4720
98250,9,19,6,17,26,6,1,53,48.53,-123.06,WA,7300
98251,0,2,0,0,2,1,1,1,47.86,-121.66,WA,4050
98252,4,2,2,1,7,0,2,7,48.05,-121.74,WA,8270
98253,1,1,0,1,4,0,0,9,48.09,-122.57,WA,1610
98256,0,0,0,0,0,1,0,1,47.84,-121.43,WA,266
98257,5,4,4,7,11,1,1,18,48.41,-122.53,WA,3780
98258,1,6,13,31,51,5,1,33,48.04,-122.05,WA,44930
98259,0,0,0,1,0,0,0,0,48.16,-122.3,WA,269
98260,4,10,6,4,24,5,0,33,48.04,-122.44,WA,5070
98261,2,5,2,1,9,1,0,17,48.49,-122.87,WA,2120
98262,0,1,1,0,0,0,1,2,48.69,-122.66,WA,740
98263,0,0,0,0,1,0,0,0,48.52,-122.07,WA,415
98264,9,12,6,35,42,6,0,63,48.95,-122.43,WA,20600
98266,1,1,0,0,0,1,0,2,48.96,-122.12,WA,3100
98270,2,10,12,42,97,9,0,52,48.05,-122.14,WA,46320
98271,2,4,3,15,39,6,0,17,48.09,-122.24,WA,27010
98272,6,14,13,31,72,6,3,52,47.87,-121.88,WA,26250
98273,8,15,18,67,110,10,4,114,48.42,-122.42,WA,28890
98274,2,6,5,4,47,5,1,23,48.36,-121.98,WA,16440
98275,5,11,13,30,63,7,0,83,47.91,-122.3,WA,21510
98276,0,0,0,0,2,1,0,2,48.93,-122.33,WA,1480
98277,4,15,15,34,70,5,1,38,48.32,-122.63,WA,37190
98278,0,0,5,0,3,0,0,15,48.34,-122.67,WA,996
98279,0,2,0,0,0,1,0,4,48.63,-122.8,WA,480
98280,0,0,0,1,0,1,0,1,48.61,-122.88,WA,386
98281,0,3,0,2,3,2,0,11,48.98,-123.05,WA,1060
98282,5,3,4,6,9,1,0,25,48.16,-122.49,WA,14340
98283,0,1,0,0,0,0,0,0,48.8,-121.26,WA,330
98284,12,3,4,12,44,1,0,25,48.59,-122.13,WA,21770
98288,0,2,1,0,0,0,0,0,47.64,-121.33,WA,307
98290,10,11,10,33,65,11,1,79,47.94,-122,WA,31750
98291,0,0,0,1,0,0,0,3,47.92,-122.09,WA,1923
98292,10,12,8,23,35,6,1,52,48.21,-122.28,WA,21280
98293,1,0,0,0,0,0,0,0,47.86,-121.74,WA,394
98294,2,1,1,1,9,1,0,5,47.85,-121.74,WA,6470
98295,1,0,0,2,1,0,1,2,48.94,-122.23,WA,2360
98296,6,3,8,14,23,1,0,47,47.85,-122.09,WA,25560
98303,0,0,0,0,0,1,0,3,47.15,-122.7,WA,940
98304,0,0,2,0,0,0,0,0,46.88,-121.74,WA,700
98305,4,0,0,0,0,0,0,1,48.06,-124.44,WA,340
98310,1,8,1,13,121,6,0,28,47.59,-122.62,WA,16780
98311,0,7,3,7,51,3,0,19,47.63,-122.63,WA,24110
98312,1,9,8,13,34,4,0,47,47.57,-122.75,WA,27260
98314,0,0,0,2,2,0,0,11,47.55,-122.64,WA,34
98315,0,0,1,3,2,0,0,12,47.72,-122.71,WA,4600
98320,3,1,0,0,1,0,0,1,47.69,-122.99,WA,930
